6.448011,3.510467,0.481157,2.307535,2.208379,0.2829492,0.1113735,-0.009248746
3.823364,1.411581,0.2144009,1.508256,1.312776,0.3003857,0.1169951,-0.009345055
8.578542,2.989373,3.431023,2.856047,3.021135,0.3127887,0.1224478,-0.009304683
1.739824,6.296473,6.005934,1.74025,1.33645,0.3347501,0.1288124,-0.009541208
9.463658,6.038486,5.128096,4.190022,4.073655,0.3511337,0.1322097,-0.009696487
6.99472,0.05720545,7.085192,2.383646,2.455955,0.3600989,0.1342587,-0.009717291
0.08945706,1.192763,8.380783,0.1074656,0.1152346,0.3729799,0.1366081,-0.009767826
9.972014,1.237417,2.429342,3.888356,3.991638,0.385489,0.1391709,-0.009985784
7.680389,7.292349,1.473486,4.306531,4.136093,0.4056594,0.1422063,-0.01022883
8.617773,6.980197,6.335267,4.489313,4.506226,0.4147075,0.1431055,-0.01013317
2.909418,7.300478,2.415493,2.393173,2.266095,0.4259551,0.1443533,-0.01044093
0.04883271,1.487601,5.127254,0.2302299,0.1831091,0.4328412,0.1437297,-0.01006445
7.277331,0.2276145,9.467035,3.1547,3.137556,0.4403585,0.1436981,-0.01018978
5.833544,5.645405,2.729605,3.386186,3.38846,0.4474462,0.1430871,-0.01013867
7.930103,1.9618,5.174195,3.791952,3.827093,0.4541477,0.1424282,-0.01017432
6.328313,4.290541,1.816868,3.494985,3.52719,0.4637908,0.1430515,-0.01044969
3.320557,8.297482,3.334852,2.896069,2.733876,0.4750775,0.1434669,-0.01053883
0.4037399,9.069281,8.988472,1.465847,1.380022,0.4807215,0.1409588,-0.01032317
5.865423,1.675481,6.958243,3.007365,3.011152,0.4863421,0.1380702,-0.01042605
7.209469,1.492517,6.627622,3.752287,3.68217,0.4924822,0.1349921,-0.01065784
3.770607,6.32919,1.501949,2.632264,2.678916,0.4934792,0.1314179,-0.01063584
5.376947,7.152138,2.546988,3.685903,3.562406,0.4964442,0.1284225,-0.01068997
8.43033,9.702812,7.963844,5.208737,5.274736,0.4926533,0.1242874,-0.01078373
4.599639,8.263145,0.7841083,3.378238,3.267916,0.4949164,0.1206783,-0.01063779
5.908967,8.314605,3.096864,3.768848,3.840125,0.4916531,0.1156069,-0.01035919
3.5734,3.209903,8.299974,2.060961,2.039146,0.4939542,0.1120495,-0.01040178
1.993579,3.725884,0.2975666,1.335604,1.384647,0.4941652,0.1080606,-0.01029924
8.984212,5.936832,6.481731,5.03251,5.005331,0.4956523,0.103693,-0.0101736
8.809121,4.005845,1.934172,4.815366,4.750617,0.4958802,0.1001736,-0.01005897
2.270787,4.027627,7.677908,1.44153,1.420705,0.4901412,0.09563597,-0.009870092
8.54203,0.4899505,3.049813,4.29918,4.153155,0.4846274,0.09094353,-0.00981454
9.795878,3.729771,0.05098973,4.720876,4.864947,0.4640926,0.08516985,-0.009541838
9.986166,8.971823,4.31556,5.400429,5.279181,0.4599382,0.08110912,-0.009532236
4.479373,7.762226,3.308674,2.330244,2.530321,0.4420035,0.07465796,-0.009415816
1.259628,2.808461,6.572082,0.6290076,0.687832,0.4346517,0.07161197,-0.00932881
9.99852,6.462533,2.872571,4.733755,4.692216,0.427476,0.06877897,-0.009421507
7.955412,7.242923,4.819896,3.74086,3.73633,0.415809,0.06546549,-0.009341765
8.429251,9.833761,0.8498386,3.998595,4.011342,0.4043677,0.06158905,-0.00912568
8.549204,9.802833,4.874723,3.869375,3.901746,0.3946286,0.05833159,-0.00902048
7.039379,1.7875,1.277148,2.888528,2.824508,0.3888296,0.05579554,-0.00898012
0.1060986,0.3984202,0.144805,-0.01739537,0.05982389,0.377574,0.05252478,-0.009005561
1.554091,1.990932,1.264925,0.8104334,0.6574252,0.366334,0.04962121,-0.009064252
2.952123,1.644514,2.973831,1.106398,1.089531,0.352106,0.04640277,-0.009001568
6.348198,1.579164,7.183887,2.136402,2.14813,0.3380577,0.0426808,-0.008936173
8.036857,5.995764,0.3656628,2.876614,2.847155,0.324728,0.03952313,-0.008838667
2.850285,4.708975,5.76569,0.7922435,0.9979756,0.3090628,0.03558826,-0.00859981
5.481025,4.425015,7.972072,1.858591,1.729618,0.3010833,0.03389044,-0.008531634
6.535154,5.669998,3.176719,1.940129,1.996819,0.2833038,0.03065594,-0.008399194
5.075225,1.090635,3.14255,1.539306,1.379504,0.2710599,0.02829077,-0.008382784
6.970722,0.1900038,2.320287,1.697146,1.714559,0.2480905,0.02469676,-0.007898524
1.005276,8.40835,7.735585,0.3350916,0.3474232,0.227828,0.02126755,-0.007761033
5.807617,7.771569,5.196926,1.165082,1.303419,0.2070735,0.01813583,-0.007607924
0.5470565,4.368098,8.137053,0.1419124,0.1211725,0.1968033,0.01735371,-0.007647363
0.7812623,7.40382,8.554845,-0.0402041,0.2029522,0.1864096,0.01666572,-0.007611493
2.941031,2.951126,9.670652,0.5912973,0.5126109,0.1779554,0.01930728,-0.007279113
1.889714,1.691861,2.777154,0.3619319,0.3325782,0.1675373,0.02125481,-0.007120539
3.859466,9.735295,3.308104,0.7709146,0.7975101,0.1554841,0.02319818,-0.006972102
8.928596,3.561348,5.55309,1.406688,1.350002,0.1456715,0.02557655,-0.006766763
6.83974,8.873562,3.978501,1.033004,1.103411,0.1295007,0.02730571,-0.006715278
5.729136,6.431831,0.5780388,0.9486163,0.8854724,0.1198513,0.03103798,-0.00663737
1.513075,7.415393,3.381189,0.306509,0.3846647,0.1061602,0.0331779,-0.006597484
4.733781,1.581187,7.575526,0.4817281,0.4515588,0.09350006,0.03700959,-0.006244353
5.582418,7.710407,4.012751,0.7417991,0.7214775,0.07786493,0.04024699,-0.006117514
5.757323,4.504323,7.766684,0.4071403,0.5023453,0.06177782,0.04346404,-0.005935329
6.904173,7.280281,4.914882,0.6767395,0.6862224,0.05366366,0.04785096,-0.005726167
4.183248,8.73767,0.6708478,0.7511923,0.6475837,0.04623651,0.05234712,-0.005799515
7.586638,3.894035,5.575661,0.2956958,0.4203416,0.0317621,0.05419415,-0.005549458
4.101853,4.929944,2.89613,0.4141114,0.394844,0.0307999,0.05784971,-0.005326053
9.615089,4.008317,6.957537,0.5503894,0.4886087,0.02892989,0.06105039,-0.005206955
7.188999,9.148033,5.429645,0.6292492,0.6802531,0.01772244,0.06328271,-0.005085329
3.327226,7.155932,7.508932,0.434695,0.4895865,0.01276413,0.06754196,-0.004679351
7.739031,5.716208,0.3468094,0.5086058,0.4897086,0.009805897,0.07266657,-0.004229836
3.65195,6.750452,7.256248,0.4079859,0.511693,0.005701934,0.07713022,-0.00390799
7.940413,3.478241,2.357073,0.4186718,0.3541612,0.008730994,0.08431513,-0.003777843
7.809422,2.378861,5.342496,0.1396517,0.2171166,0.002805654,0.08997383,-0.003483163
4.298648,6.47818,2.754696,0.6990917,0.6416503,0.006092765,0.09687445,-0.003073451
2.571045,3.424431,1.594102,0.2150503,0.3585462,0.00517071,0.1022816,-0.002544738
1.818047,0.6512761,4.498566,0.05767865,0.08226206,0.01094314,0.1094831,-0.002192851
3.572716,9.761585,2.814922,1.204064,1.198642,0.01806158,0.1166812,-0.001789691
0.3053571,8.155293,9.0776,1.104336,1.003721,0.02445104,0.1238761,-0.001575032
7.371832,7.835004,8.892022,1.205343,1.21276,0.02914581,0.1285317,-0.001315121
6.327637,8.326127,6.628032,1.333966,1.331584,0.03570051,0.1334642,-0.00109584
1.042179,2.746493,9.38711,0.4356232,0.4158202,0.04281233,0.1385513,-0.0008298032
8.751839,8.905803,3.987029,1.724321,1.695474,0.04808434,0.143481,-0.0008316275
9.709403,5.618547,7.010948,1.244616,1.299471,0.0490362,0.1474635,-0.0005337355
0.8632938,8.726423,9.209514,1.453761,1.384981,0.06016112,0.1530314,-0.0004034421
6.057418,2.143303,1.073314,0.738588,0.7548296,0.06943157,0.156874,-0.0002984195
4.787195,2.148857,8.175438,0.7048678,0.7303138,0.0811826,0.1602211,-0.000161029
7.843745,5.902423,5.184793,1.714977,1.708247,0.0945389,0.1639298,-0.0001070936
1.959299,9.137836,6.118073,1.77679,1.745083,0.1065834,0.1678338,-3.29941e-05
7.794588,8.948238,9.868999,2.439588,2.446216,0.1177214,0.170893,0.0001866041
5.720892,6.784578,5.807574,1.966362,1.920076,0.1293515,0.1737754,0.0002658762
9.973944,8.19747,9.752192,2.746528,2.794569,0.1356444,0.1753116,0.0002976509
1.6055,2.042621,6.379718,0.6774496,0.6128918,0.1521508,0.1792675,0.0005519372
6.571725,0.4091926,0.326378,1.085311,1.158226,0.1647936,0.1824584,0.0005958884
5.517023,6.090991,0.5257384,2.219731,2.177655,0.1893744,0.1862452,0.000280655
1.077605,7.844036,3.007569,1.75095,1.706765,0.2084477,0.1889082,0.000143095
1.854415,3.144548,4.429192,1.095925,1.018906,0.2261126,0.1903073,0.0002101914
2.438055,4.525495,4.532158,1.451193,1.451852,0.2406133,0.1910414,0.0002106195
9.599345,8.458465,7.27417,4.075642,4.062551,0.2541333,0.1913351,0.0001769227
9.78495,9.379072,8.215363,4.368226,4.39339,0.2651232,0.1914198,-0.000101075
3.868409,1.131788,7.241281,1.330295,1.315958,0.2824481,0.1924677,8.144545e-05
6.723606,9.536908,3.178601,3.908166,3.860258,0.2989684,0.1936605,6.809684e-05
0.2180143,5.118399,5.04868,1.154263,1.059066,0.3080642,0.1930903,2.531723e-05
4.582406,2.555693,7.515233,1.894968,1.938273,0.3164346,0.1912026,-2.475643e-05
