,0,1,2,3,4,5,6,7
0,0,0.25,0.2,0.0,6.590311039157251,4.143146357596224,1.187746458490555,2.3700536454414447
1,1,0.2657764078281684,0.19980068533314935,0.0,6.376154431130389,4.504902612378321,1.8296923459533676,2.622056825142444
2,2,0.28148992626692937,0.1992035358593258,0.0,3.3264907970056576,1.4147935951762713,0.3470615749010253,1.1239309112269813
3,3,0.29707791662242944,0.19821093199149806,0.0,7.71164468748392,9.099407633180771,7.564854441495448,4.113914155837587
4,4,0.3124782405925771,0.19682683053985073,0.0,3.046265126846208,0.8531273699673425,2.893844239955099,1.074645962219004
5,5,0.3276295079685422,0.1950567489387783,0.0,6.416117791358853,1.4309575765623506,5.3273100267550255,2.53617067680298
6,6,0.3424713213541367,0.19290774325277305,0.0,6.369973340698846,4.4613295270983135,5.8280137648865304,3.0156075904639397
7,7,0.3569445169275524,0.19038838004888237,0.0,9.231835830993042,9.340068372455605,0.32696073580126495,4.940538646593043
8,8,0.3709914002857097,0.1875087022478594,0.0,7.461463910254022,2.6231380921813385,5.6125050522647655,3.1576706258965013
9,9,0.38455597643107214,0.18428018909013508,0.0,6.369195897966068,1.2673305812989633,7.433056129941553,2.740823603556993
10,10,0.39758417298413207,0.18071571037619855,0.0,5.214426603521455,0.1372005630242834,0.46636599307472326,2.3164588868778946
11,11,0.4100240557317768,0.17682947516379707,0.0,9.406505995204029,3.234297663973557,0.3011165016034334,4.396331291311655
12,12,0.42182603565229604,0.17263697512646395,0.0,9.811068508754577,5.069777749266704,8.101030853682236,5.128638065798136
13,13,0.4329430665917692,0.1681549227991634,0.0,0.49448065433199906,0.705688200347887,2.697814400498859,0.3776956480702023
14,14,0.4433308328038348,0.1634011849572239,0.0,3.8358692174851705,4.999171860199761,5.7553519350598625,2.286691517253742
15,15,0.4529479256052552,0.15839471139413064,0.0,0.40772894249281433,2.58335035493673,6.395201297896513,0.6442856627268451
16,16,0.46175600844307474,0.1531554593820902,0.0,4.134739441699757,5.023130506173392,7.408634886307372,2.613150509316929
17,17,0.46971996971536506,0.14770431411648896,0.0,7.94513621612453,7.0042400913931235,1.5196802575165846,4.5931649291706345
18,18,0.47680806273637033,0.14206300546137843,0.0,6.488101017011322,6.022615732772351,2.1976344436768,3.9689566625551023
19,19,0.4829920322881087,0.13625402132786246,0.0,6.890780785693248,1.020888565108422,5.3788092701285395,3.556091115943857
20,20,0.4882472272539598,0.1303005180306873,0.0,2.946915408971893,8.83683010034617,8.214483661504708,2.5937356105133467
