,0,1,2,3,4,5,6,7
0,0,0.25,0.2,0.0,1.3895367669475323,9.683997247083866,5.993665500774553,2.278769345207227
1,1,0.2657764078281684,0.19980068533314935,0.0,6.023543581251271,1.93332173126326,3.3873508168600184,2.069755024716315
2,2,0.28148992626692937,0.1992035358593258,0.0,8.97204172671952,7.263694511629764,8.4232387467811,4.048877455184943
3,3,0.29707791662242944,0.19821093199149806,0.0,8.520656950462683,9.885301699784026,5.664022569219767,4.377207012679458
4,4,0.3124782405925771,0.19682683053985073,0.0,1.7561628402778462,6.794176243595209,2.5946053973360317,1.8900773559663602
5,5,0.3276295079685422,0.1950567489387783,0.0,5.3084333500783,0.13749537284688085,8.09330795269005,1.7562327153833333
6,6,0.3424713213541367,0.19290774325277305,0.0,6.097875459677961,7.628777014674666,0.8531362758583494,3.5404886699347355
7,7,0.3569445169275524,0.19038838004888237,0.0,7.307788069651418,1.7176131028871056,0.02393528504695208,2.9576398643172968
8,8,0.3709914002857097,0.1875087022478594,0.0,7.582857949166559,3.160235114882922,2.2131457381569977,3.339496411809956
9,9,0.38455597643107214,0.18428018909013508,0.0,6.586639600816705,8.17751509856704,5.035927200970802,3.9744706176623947
10,10,0.39758417298413207,0.18071571037619855,0.0,0.404640552511738,8.340471959064615,7.625265465269867,1.6401044000144849
11,11,0.4100240557317768,0.17682947516379707,0.0,6.014472455159937,2.8456831630276924,7.5692960156571285,3.0480483792701683
12,12,0.42182603565229604,0.17263697512646395,0.0,1.2271236689281917,5.406693071402678,6.427592884431935,1.421922658699469
13,13,0.4329430665917692,0.1681549227991634,0.0,2.3614515184141394,6.843809391916347,2.3695963604733294,2.155331688969371
14,14,0.4433308328038348,0.1634011849572239,0.0,1.986898195261012,7.464665904061077,5.931919248632344,2.0985538882719377
15,15,0.4529479256052552,0.15839471139413064,0.0,6.468068327437903,5.2255199102832055,8.149590042288613,3.8040485792715515
16,16,0.46175600844307474,0.1531554593820902,0.0,3.7292518413080322,6.769585697439161,6.254286387219689,2.8246172918701125
17,17,0.46971996971536506,0.14770431411648896,0.0,9.35497700884965,3.957544989744668,2.100004885779602,4.901472363339139
