,0,1,2,3,4,5,6,7
0,0,0.25,0.2,0.0,3.0087717416427315,1.738036139450071,4.400679639906137,1.142541417715632
1,1,0.2657764078281684,0.19980068533314935,0.0,1.5880095136857086,2.7789825810252133,9.124988340132605,0.9838288851819703
2,2,0.28148992626692937,0.1992035358593258,0.0,7.956944179876391,1.4084377036521434,8.400555807795818,2.4977829889920495
3,3,0.29707791662242944,0.19821093199149806,0.0,7.947658982917103,9.681282205853739,5.818618764999934,4.233075744305371
4,4,0.3124782405925771,0.19682683053985073,0.0,6.108625125364153,0.6120117112509149,2.446372845241461,2.147859338529996
5,5,0.3276295079685422,0.1950567489387783,0.0,1.8112236651554292,0.4877485491472011,6.293183665853328,0.7429159903113306
6,6,0.3424713213541367,0.19290774325277305,0.0,7.062225426360971,0.7434931074302142,8.162703546988402,2.614328326499022
7,7,0.3569445169275524,0.19038838004888237,0.0,4.508874806242068,8.341071726038292,6.187698101439347,3.3157097104003834
8,8,0.3709914002857097,0.1875087022478594,0.0,9.741406808592766,9.337209687312548,4.249151756470892,5.4857261210729344
9,9,0.38455597643107214,0.18428018909013508,0.0,4.946103378572825,3.1090148205552346,1.2924939633435395,2.593842225923957
10,10,0.39758417298413207,0.18071571037619855,0.0,3.3245004690737066,8.274472328553088,5.736850476016052,2.898888692601386
11,11,0.4100240557317768,0.17682947516379707,0.0,6.808965150877681,1.7412965751317933,3.5437665219268135,3.032050624951696
12,12,0.42182603565229604,0.17263697512646395,0.0,8.474417666861862,0.016081105066100276,9.756598892479126,3.5178668641567152
13,13,0.4329430665917692,0.1681549227991634,0.0,6.185917847574183,5.50489221383433,8.135140790873848,3.703824095420024
14,14,0.4433308328038348,0.1634011849572239,0.0,2.890371253868931,6.427894188644025,4.143347509590373,2.1740560459850853
15,15,0.4529479256052552,0.15839471139413064,0.0,8.760062516892093,7.6109217938368126,2.8617397902932815,5.06773112622936
16,16,0.46175600844307474,0.1531554593820902,0.0,1.3855176611935982,4.124824540361613,8.6829128097164,1.2189121436420889
17,17,0.46971996971536506,0.14770431411648896,0.0,7.1644663590693956,1.1824138369214177,0.08176925446413685,3.5822174426876856
18,18,0.47680806273637033,0.14206300546137843,0.0,9.210843839922415,4.718894531706904,4.316701608092105,4.976315093182698
19,19,0.4829920322881087,0.13625402132786246,0.0,2.613997299558226,2.076515578083926,7.617994887162566,1.5184652992794871
