,0,1,2,3,4,5,6,7
0,0,1.0,0.0,0.0,1.6218709931427433,5.147048642476715,3.7014731422454847,1.6223554539873382
1,1,1.0,0.0,0.0,3.6044824362155534,4.939279784190253,6.754732883760074,3.7079977673082554
2,2,1.0,0.0,0.0,8.423765327104276,7.908417236741397,4.450507896855474,8.452663543509003
3,3,1.0,0.0,0.0,5.626608084899464,3.9851430387880002,2.8663785409217124,5.692858204552388
4,4,1.0,0.0,0.0,1.9797843784200575,5.055573488111685,9.409358689386979,1.9187488605109841
5,5,1.0,0.0,0.0,2.87415612198663,4.403008169166922,9.335706502843404,3.016944835270982
6,6,1.0,0.0,0.0,5.517109181435346,2.397157400483371,0.3122158520063689,5.37974195875811
7,7,1.0,0.0,0.0,2.4228234620408804,6.007957387450855,8.411327417176697,2.3692268831806564
8,8,1.0,0.0,0.0,7.144874754677679,9.106895549137558,4.253453994177288,7.213807093885573
9,9,1.0,0.0,0.0,4.053491963355768,8.514131790736723,4.660983358555154,4.138153718888725
10,10,1.0,0.0,0.0,2.0087906298888503,8.83824519454856,5.463971689059579,2.2099619216050046
11,11,1.0,0.0,0.0,3.572146651188376,9.884078520521694,2.39606985369473,3.6762770020486415
12,12,1.0,0.0,0.0,2.5281436788568,3.722537804634538,6.015921930894054,2.5961534727552307
13,13,1.0,0.0,0.0,0.27289514439345575,4.5005400997720315,1.6058256269816829,0.31370396609547097
14,14,1.0,0.0,0.0,0.6512128557469543,3.2653138867749543,9.197922474715993,0.5245237921818398
15,15,1.0,0.0,0.0,3.0812470006257096,3.7052270435449675,2.7166193733514756,3.1052353847369867
16,16,1.0,0.0,0.0,3.5301648627105053,0.38795152462089977,4.889785017615072,3.500849636629756
17,17,1.0,0.0,0.0,8.837338385955047,3.162446787292091,5.490362954917172,8.668582909939936
18,18,1.0,0.0,0.0,8.27809287244946,6.797897222791623,6.026809267420306,8.152257292087132
19,19,1.0,0.0,0.0,2.683663337528418,6.932874916683758,0.8763233771303891,2.779635264352444
20,20,1.0,0.0,0.0,7.916194853501227,5.6298114101672425,9.879479400604428,7.898516805422919
21,21,1.0,0.0,0.0,7.674608360380174,4.390551128097602,5.558276379843962,7.592430229006098
22,22,1.0,0.0,0.0,5.163365368835297,3.3975741038886142,6.164245160393999,5.198651663960585
23,23,1.0,0.0,0.0,6.510689168327782,9.184207127700375,1.3316529883616746,6.5720565532135655
24,24,1.0,0.0,0.0,2.86381273672742,3.8359495224717532,8.297135611070583,3.0005661990132326
25,25,1.0,0.0,0.0,7.4044751289321775,3.4964476205384054,3.1960627107299255,7.466432468496188
26,26,1.0,0.0,0.0,3.560399867979922,0.6439489050642622,1.2759647354828874,3.5611570489864564
27,27,1.0,0.0,0.0,3.3812699803864,7.753471664072215,1.2085308890839563,3.302484435952523
28,28,1.0,0.0,0.0,1.100221350843622,8.328102939922031,2.0201600170883527,1.104720401522705
29,29,1.0,0.0,0.0,8.44449001308341,0.13302617445534293,7.3072723471406515,8.48196734069322
30,30,1.0,0.0,0.0,3.0302690048095093,5.477597937460731,4.0966204712407155,3.0566625303276407
31,31,1.0,0.0,0.0,9.870164136402087,7.237557288328893,5.529312957674504,10.112812483713592
32,32,1.0,0.0,0.0,1.1300101953071884,6.525315833410229,9.063764854816704,1.1286076382713823
33,33,1.0,0.0,0.0,2.2643954851107626,0.2133757689346616,7.745771518504219,2.198800368700832
34,34,1.0,0.0,0.0,5.151532424305695,4.309034353096196,3.4902455960967482,5.158134534548401
35,35,1.0,0.0,0.0,5.504937557843045,9.426221867432005,7.898058973852598,5.62470673536004
36,36,1.0,0.0,0.0,8.561562324129271,3.1900598661879087,7.962396850741028,8.534894819248366
37,37,1.0,0.0,0.0,5.710170971808899,9.534152873285054,9.56469334065075,5.749276322514922
38,38,1.0,0.0,0.0,7.528665977325261,3.460356395832455,6.724384057749402,7.479890329865121
39,39,1.0,0.0,0.0,1.4724702123424427,6.559686370526085,3.4863950508944597,1.517199179186719
40,40,1.0,0.0,0.0,4.728445387370548,7.764237188504964,8.241194594443087,4.509902544770135
41,41,1.0,0.0,0.0,8.84716750875074,1.847037830607735,5.577997119590215,8.99315695196398
42,42,1.0,0.0,0.0,2.973812743005013,9.55919216358623,2.300947117589013,2.902930397533095
43,43,1.0,0.0,0.0,3.6732338671747753,5.7260742154052995,8.662022859163711,3.522833187787811
44,44,1.0,0.0,0.0,2.8392592069373244,0.24159474966070849,6.436910049737216,2.85481828121928
45,45,1.0,0.0,0.0,1.2152314409794795,1.4308090224399905,4.986640593371491,1.3374043839835084
46,46,1.0,0.0,0.0,8.318783335198352,2.6564644471455567,8.515331156311742,8.375960269566514
47,47,1.0,0.0,0.0,4.678956561783327,0.2889214812104557,3.909109473026955,4.669294494877922
48,48,1.0,0.0,0.0,8.340838029457313,6.793729116322504,5.451961536990807,8.380105800621271
49,49,1.0,0.0,0.0,1.7984520489688283,3.425546903549006,1.8737860444433796,1.8067704103033262
50,50,1.0,0.0,0.0,7.242418745384908,7.959325322277318,4.009596048562955,7.159576338175448
51,51,1.0,0.0,0.0,2.694031703617333,2.286760329505013,2.9560102580658354,2.759849690730872
52,52,1.0,0.0,0.0,1.5762028285339746,8.566821373816657,3.337723760860963,1.4816889476623119
53,53,1.0,0.0,0.0,1.585798193620056,7.6879770799207146,3.585034029998029,1.6477662297144136
54,54,1.0,0.0,0.0,1.9628891420915462,5.616392402194879,1.9740450361557005,1.9212418724456268
55,55,1.0,0.0,0.0,6.917912269743251,7.741681257080746,5.576113467134491,6.868692218168896
56,56,1.0,0.0,0.0,8.888418200690213,9.776422207203998,4.797344457698465,9.051081156135199
57,57,1.0,0.0,0.0,8.498482177891578,0.831263620323125,6.853339401217161,8.45533691436616
58,58,1.0,0.0,0.0,6.785084861661326,5.340918632639856,5.035245831996097,6.725083710750921
59,59,1.0,0.0,0.0,9.480938086703807,8.412792306333387,2.0241165690912077,9.478644104236414
60,60,1.0,0.0,0.0,3.374584286910838,0.7257901496848407,9.924031088474933,3.2643818575825487
61,61,1.0,0.0,0.0,3.0536447621662974,8.761661876549713,4.117691514784959,3.084131733153354
62,62,1.0,0.0,0.0,0.38799333992580953,7.177333993068833,3.8881178922568083,0.35585282506588545
63,63,1.0,0.0,0.0,9.219469085618254,8.455233286118274,8.015754301670945,9.256035990911322
64,64,1.0,0.0,0.0,9.693307988460354,0.9022618735673515,9.225214118016314,9.556542902048864
65,65,1.0,0.0,0.0,3.72421037241475,9.153610023590078,6.63971697263386,3.847841182093798
66,66,1.0,0.0,0.0,7.732578014561934,6.060933642457815,6.837908093540256,7.683000331546589
