,0,1,2,3,4,5,6,7
0,0,1.0,0.0,0.0,1.88655193620907,1.8908213088796166,0.7655093336420393,2.094988751845825
1,1,1.0,0.0,0.0,4.012487667442647,3.4205629597212797,2.147390414095555,4.159119521494573
2,2,1.0,0.0,0.0,8.28244807505443,9.282762938310668,1.5026488087181133,8.426013501533342
3,3,1.0,0.0,0.0,7.296569087758017,0.15682512580562968,1.4227314581516903,7.45655620441505
4,4,1.0,0.0,0.0,1.926463670289108,7.51695993028037,0.8547657809967468,1.8652213423301982
5,5,1.0,0.0,0.0,5.244877422048528,6.157535645720347,0.5541958826807658,5.367715065872922
6,6,1.0,0.0,0.0,5.821864495767888,3.2005088477752555,9.960004034521416,5.790033916108443
7,7,1.0,0.0,0.0,2.6168150744494523,2.4103207960507356,7.02588091885056,2.745167674861786
8,8,1.0,0.0,0.0,5.730530768825793,1.2949018649817956,7.187946300860641,5.630518548761638
9,9,1.0,0.0,0.0,9.352630714539915,4.55089868699274,3.946666172862343,9.423163157060728
10,10,1.0,0.0,0.0,8.867834811651017,2.8580984619179595,5.730617468579874,8.766313030102392
11,11,1.0,0.0,0.0,9.468915655938462,3.4431097798662966,9.96087076225769,9.55247129164152
12,12,1.0,0.0,0.0,6.972967543278932,5.927524569429542,4.588089872820337,6.948408390089301
13,13,1.0,0.0,0.0,7.71215669632377,7.166076845204724,3.347807936863725,7.694383538371317
14,14,1.0,0.0,0.0,0.5084001593378529,6.8075522439719505,6.743769230751404,0.453064942979741
15,15,1.0,0.0,0.0,0.1663092584578807,3.3583463908989444,7.789461123664493,0.12539167891202513
16,16,1.0,0.0,0.0,0.9485246974279815,1.162610500652903,8.05066837813268,1.010059015561797
17,17,1.0,0.0,0.0,7.076089954773982,4.298729546545893,6.735413318313698,7.179802914869549
18,18,1.0,0.0,0.0,4.381608695157725,7.446084049284831,6.705566246819935,4.448202120349684
19,19,1.0,0.0,0.0,0.9821467819476082,5.230138584156689,6.133498372997686,0.7704980957886498
20,20,1.0,0.0,0.0,1.259881247649569,4.526568559838013,7.247581902908424,1.3187576563729926
21,21,1.0,0.0,0.0,4.35385226099477,5.772481072871175,1.3718262311083673,4.421655344242395
22,22,1.0,0.0,0.0,0.03741267134991788,7.058147584585121,7.117138113142571,0.0873358609279248
23,23,1.0,0.0,0.0,0.45135376574273245,3.687151587800405,2.7915562911652847,0.502381352773126
24,24,1.0,0.0,0.0,1.1570989329412018,5.7112856235413325,7.936868098114021,1.1560900362661952
25,25,1.0,0.0,0.0,4.426630633740296,4.510491602342669,3.9903300106396977,4.461350633451482
26,26,1.0,0.0,0.0,6.794492151933939,7.381780221123053,6.441709626382987,6.854859996596254
27,27,1.0,0.0,0.0,8.663222101803843,7.980501576875643,7.759390242107061,8.478503381425247
28,28,1.0,0.0,0.0,7.1294997021754245,4.604571032512012,1.3243346774319997,7.121614990836239
29,29,1.0,0.0,0.0,8.44245100503692,7.1691883131361305,4.94103758781435,8.3863737564549
30,30,1.0,0.0,0.0,3.2371024148793537,5.820391383476089,2.7074239158799807,3.29578780243187
31,31,1.0,0.0,0.0,6.051232915243224,8.821158642223013,6.638744900828778,5.948326178189151
32,32,1.0,0.0,0.0,6.426871365064737,7.006621103554095,8.591780647959098,6.41951352117513
33,33,1.0,0.0,0.0,8.003164925388656,0.674442880629581,6.543205037123776,8.138796182200611
34,34,1.0,0.0,0.0,5.097568722831152,8.725991983423848,3.1848551741813456,5.157204239222936
35,35,1.0,0.0,0.0,3.495735815250981,7.667710600535257,4.867726147180576,3.6290504819484473
36,36,1.0,0.0,0.0,4.208132043233589,6.861883122831225,8.226679178403703,4.169936216158423
37,37,1.0,0.0,0.0,5.292397440879619,3.9827426565845423,5.179262769990557,5.233083628894223
38,38,1.0,0.0,0.0,6.155759395534,6.331132133140106,1.9290089161804602,6.048444772230996
39,39,1.0,0.0,0.0,2.2216880819199303,6.609802322332449,9.360035774107745,2.192290599984848
40,40,1.0,0.0,0.0,1.3363088228718834,9.961552755373576,2.6565787281479434,1.2473386984283836
41,41,1.0,0.0,0.0,6.962089899958296,2.804096850246678,1.3195304349275405,7.01791702176667
42,42,1.0,0.0,0.0,8.082972302370017,9.489962907499127,8.514197173359408,8.147053564276778
43,43,1.0,0.0,0.0,6.66706166260165,4.252880822147052,8.756128577703272,6.532182157004552
