,0,1,2,3,4,5,6,7
0,0,1.0,0.0,0.0,9.614665585308895,9.12886943338902,0.846857789499148,9.77587291657988
1,1,1.0,0.0,0.0,1.4655551209820972,5.389478823082228,0.5184336946254309,1.3951097095361538
2,2,1.0,0.0,0.0,7.850214047764532,4.036129873269675,5.12945267119136,7.790784802381679
3,3,1.0,0.0,0.0,9.3330978387962,2.977631902375082,7.4739666739395645,9.451715260089887
4,4,1.0,0.0,0.0,5.971799139085742,7.5369895280743275,1.475825121744463,5.928397939175194
5,5,1.0,0.0,0.0,6.379402303338831,3.0125660315064504,5.569230796304584,6.374995330307984
6,6,1.0,0.0,0.0,2.1947360323146956,1.5964073951589897,0.9903946997931656,2.093086570623861
7,7,1.0,0.0,0.0,9.389433389901717,8.560117673264212,6.032177928363495,9.44538110278493
8,8,1.0,0.0,0.0,2.5878398669940585,5.599265323730832,9.932174823605779,2.62814814307546
9,9,1.0,0.0,0.0,6.453034735081182,4.015272403989138,7.02826789565258,6.3363566577459505
10,10,1.0,0.0,0.0,5.908435149982192,5.488391039811668,9.191806194024931,5.872428643655417
11,11,1.0,0.0,0.0,2.0499766044982124,5.339315184693019,1.3027803467861143,1.85752943875303
12,12,1.0,0.0,0.0,0.43519973448855276,4.48401050580917,6.2408660406534855,0.5189454168186197
13,13,1.0,0.0,0.0,2.3266639824474735,7.222127826130996,3.759646038423493,2.2502245410411863
14,14,1.0,0.0,0.0,4.0608039915294105,3.2165241346385,7.6440336895600725,4.104955841256052
15,15,1.0,0.0,0.0,2.15942245462558,1.9722288584699954,7.014186086088079,2.301131939349273
16,16,1.0,0.0,0.0,5.650403179173823,1.2140987736937037,3.636876850461147,5.712954551205856
17,17,1.0,0.0,0.0,8.479708424994932,1.5041038106440596,6.229798750973387,8.309921798285231
18,18,1.0,0.0,0.0,5.886857674431013,2.7171146276095404,9.848163784453691,5.838281040824722
19,19,1.0,0.0,0.0,9.383384018826078,1.2841887996321955,9.306866171770732,9.478782348527172
20,20,1.0,0.0,0.0,2.831389310036403,4.894977293036687,9.738632462514854,2.9658684309798966
21,21,1.0,0.0,0.0,3.865828083082387,9.910563183795091,8.986791078648034,3.819667961946971
22,22,1.0,0.0,0.0,9.715572209157532,1.7526357853695107,9.61908751479802,9.580515161059292
23,23,1.0,0.0,0.0,1.5867804970132138,0.7867658924401455,6.988632202576948,1.5733590899356074
24,24,1.0,0.0,0.0,8.455908638772376,6.112490127494756,3.505939855433562,8.485373895515442
25,25,1.0,0.0,0.0,4.340349516702168,2.1728736467160923,1.0651968844148973,4.205779688034397
26,26,1.0,0.0,0.0,2.835635516615649,0.3362986798547707,2.5618648792873886,2.7094130835094035
27,27,1.0,0.0,0.0,0.931344912049733,5.221789083169083,4.039504158481764,0.9659177000985621
28,28,1.0,0.0,0.0,4.385131164524548,5.755153925832218,9.488316991002485,4.330591644660537
29,29,1.0,0.0,0.0,3.0506368965710196,1.6733755101926173,0.8065561216513362,3.077265407783616
30,30,1.0,0.0,0.0,1.2164741909108256,2.9808918533440054,9.975858078873168,1.3987660377479294
31,31,1.0,0.0,0.0,3.3854106703422717,9.425075026495312,3.172545719343959,3.2835185060223013
32,32,1.0,0.0,0.0,9.769161703082673,0.8361993635639542,6.6904548216626845,9.877447954331785
33,33,1.0,0.0,0.0,3.721668516252643,6.678124103608571,4.473731056409428,3.6310492538253416
34,34,1.0,0.0,0.0,0.8727711336202371,4.095531259162241,6.87286545522579,0.921076716561339
35,35,1.0,0.0,0.0,5.568487333161645,4.115609819681097,5.75373994452913,5.478069628489156
36,36,1.0,0.0,0.0,3.1759849928401493,2.4761086354734942,2.4601886790197804,3.2223563839701588
37,37,1.0,0.0,0.0,7.6520094581834375,2.841643686321337,0.8085780828252198,7.634496262867477
38,38,1.0,0.0,0.0,5.293660208849575,7.728181010088675,9.416129964966641,5.290121923058312
39,39,1.0,0.0,0.0,4.60059101208789,4.0321157517812125,0.852303926794109,4.5434770549416355
40,40,1.0,0.0,0.0,3.0930142756415746,5.98118821306797,2.236897183146259,3.06630370978239
41,41,1.0,0.0,0.0,6.525847264394901,6.700809172280211,5.516457773758311,6.498740593552765
