,0,1,2,3,4,5,6,7
0,0,1.0,0.0,0.0,8.062233866550057,1.3476602789072412,8.332965451298465,8.049243883712235
1,1,1.0,0.0,0.0,1.4840662035429086,3.1684659219381395,5.562810452622038,1.5069903313243413
2,2,1.0,0.0,0.0,6.688254989014676,8.068152860560737,8.282159387836519,6.562795666508506
3,3,1.0,0.0,0.0,8.942163670909036,9.776450999606073,7.545838720431144,8.91615891388614
4,4,1.0,0.0,0.0,5.418797950198403,4.726651983280597,2.249709153741253,5.457370491723095
5,5,1.0,0.0,0.0,2.975742472800297,3.257806584070253,6.0439838763548135,3.1904791970484454
6,6,1.0,0.0,0.0,8.392498008550385,1.8474451122270374,2.2009929465177214,8.352253162408102
7,7,1.0,0.0,0.0,6.558085666637178,8.856043987270754,6.360928920805016,6.388595489531287
8,8,1.0,0.0,0.0,3.6312367190818806,7.462382317983852,8.048499166820786,3.77805769027764
9,9,1.0,0.0,0.0,0.750851455042969,6.704719082381757,5.932408144532079,0.5501297111027894
10,10,1.0,0.0,0.0,4.781751605831392,4.147440014116237,8.576757847403755,4.757437585538055
11,11,1.0,0.0,0.0,8.03789368466174,4.785120387899557,9.773783420624444,7.983668383752146
12,12,1.0,0.0,0.0,4.624389322896932,1.3097115768062007,7.5986568426048775,4.5964290287132465
13,13,1.0,0.0,0.0,6.14906804798091,3.524024995604761,5.947326119495976,6.27678779402023
14,14,1.0,0.0,0.0,9.141004270867542,7.489960663459515,7.298515850962768,9.067610611551194
15,15,1.0,0.0,0.0,0.863663312354308,2.492031606709043,3.502408995135827,0.8913220686618178
16,16,1.0,0.0,0.0,4.23977976542922,0.9473948257494202,2.825117016566395,4.203591517867979
17,17,1.0,0.0,0.0,2.396809770572191,2.3090951608076904,7.290241680967009,2.4044886950311892
18,18,1.0,0.0,0.0,0.1198565444228128,5.261065013916029,9.353922196503351,0.15657203554036758
19,19,1.0,0.0,0.0,2.2116060066272203,1.9325889861208967,0.7603013224030619,2.3018286433692428
20,20,1.0,0.0,0.0,7.306828620125511,7.41134407476074,7.161997488908191,7.224874773823408
21,21,1.0,0.0,0.0,7.1044770852480195,4.139204173437905,6.014531002698675,7.133645146790291
22,22,1.0,0.0,0.0,9.994787965082368,6.64422609629076,4.700454205183315,9.932935873389507
23,23,1.0,0.0,0.0,9.705645910540216,4.621096192749494,3.5393007511155172,9.75031163285482
24,24,1.0,0.0,0.0,0.7451442191108459,3.649380012499029,5.846607301676766,0.7163511103161824
25,25,1.0,0.0,0.0,8.4437457771453,3.631656372185439,3.3688484758166757,8.381246568499105
26,26,1.0,0.0,0.0,2.556776352824741,4.396029301917243,9.921992970361057,2.485077480834474
27,27,1.0,0.0,0.0,3.375494425765615,1.2029674840256077,5.3196927028808085,3.3764246939099585
28,28,1.0,0.0,0.0,0.03183494304978218,8.097416746939482,5.377918675682213,-0.09195181289795938
29,29,1.0,0.0,0.0,4.678824795375237,7.9907859087759014,2.530392747091259,4.618949944915727
30,30,1.0,0.0,0.0,1.0028380991029329,7.242315736130869,5.341049236068335,0.9890944989681281
31,31,1.0,0.0,0.0,8.053678803231053,5.914751866200186,9.360500138123749,8.054259591055095
32,32,1.0,0.0,0.0,3.161143949869887,3.7657631256676503,1.8482368862965015,3.2253801554869095
33,33,1.0,0.0,0.0,3.0346537337097965,3.6596048089260758,5.275641859736329,2.971687452077271
34,34,1.0,0.0,0.0,6.871709493222937,4.716434213910877,7.946790860619936,6.908248250735811
35,35,1.0,0.0,0.0,1.0859143177448505,1.2843119699539085,9.715903525876843,1.1071954868815843
36,36,1.0,0.0,0.0,4.771981191571038,6.4558443813663215,9.715751352758602,4.873721491787204
37,37,1.0,0.0,0.0,0.10536775257097841,2.6423577244740937,8.853084119312221,0.006864608206496231
38,38,1.0,0.0,0.0,2.266258496181839,1.6030816060142383,7.4514298755501605,2.1987286163197126
39,39,1.0,0.0,0.0,2.6954752110598013,8.533592894867194,7.5839263730461495,2.71776600105804
40,40,1.0,0.0,0.0,6.659718636908383,1.2170161631524123,2.238631867123627,6.735109587670456
41,41,1.0,0.0,0.0,6.363820746866523,0.0027154982686494744,3.770156121960869,6.281327721395326
42,42,1.0,0.0,0.0,1.4349416861035724,1.7476133251482329,8.669308320657407,1.3797433910323889
43,43,1.0,0.0,0.0,0.5201185982548739,0.46766076699359727,7.799812333104189,0.7851842319718296
44,44,1.0,0.0,0.0,1.4754570352333252,0.2392474675190548,0.2992696575606901,1.5574668319038492
45,45,1.0,0.0,0.0,7.7080651628787145,0.7132858117111174,8.373579963102058,7.6695623855266115
46,46,1.0,0.0,0.0,3.4247075223863197,1.00933023012857,7.847132265081273,3.288428933434419
47,47,1.0,0.0,0.0,5.02162182971227,4.797738951582794,1.8541941613888602,5.179220795456088
48,48,1.0,0.0,0.0,2.62893659328327,6.376394860354225,3.108315419199484,2.6498653590658114
49,49,1.0,0.0,0.0,9.949510018489216,5.670978359617106,5.573810039150917,9.94771738741425
50,50,1.0,0.0,0.0,7.117799891932806,9.904259150630425,6.4822427528149476,7.189875037537986
51,51,1.0,0.0,0.0,2.4754098302687675,1.303962162628518,1.2051549911065484,2.379727923849585
52,52,1.0,0.0,0.0,3.84659185127835,0.9076688574624725,4.385315693220463,3.869754651765003
53,53,1.0,0.0,0.0,9.933315832714218,4.920253646845541,6.325841204253464,10.01831764895149
54,54,1.0,0.0,0.0,8.5914723891688,4.399292844392232,9.952686038342296,8.54736554594873
55,55,1.0,0.0,0.0,3.7784480358816275,0.5699949607954724,7.066888657650506,3.7155179384495893
56,56,1.0,0.0,0.0,8.63796813550556,2.5668594836673186,0.7782227220146964,8.655133242891505
57,57,1.0,0.0,0.0,7.292392118888383,0.6768920562089342,2.0058581957561805,7.297845841149884
58,58,1.0,0.0,0.0,1.2511545147316128,6.02898344705935,8.216375305523423,1.0519589402561862
59,59,1.0,0.0,0.0,3.3565026949372356,4.975468347437513,6.854085965591249,3.336027880396177
60,60,1.0,0.0,0.0,4.420077301053064,8.769457030421512,9.533643707787768,4.535839056360916
61,61,1.0,0.0,0.0,3.048447164455167,6.829405862181375,1.755006070038606,2.997900413011762
62,62,1.0,0.0,0.0,4.934283522901135,6.672142778769001,5.948907664812376,4.866223062126254
63,63,1.0,0.0,0.0,2.7990975902732096,0.5356266190458769,4.428031601448534,2.7808269648152377
64,64,1.0,0.0,0.0,1.7216936302477104,7.990923966706127,6.4055718174621346,1.58681767390198
65,65,1.0,0.0,0.0,6.878462401113351,0.41850473224586016,2.1246065674046344,6.92292725068742
66,66,1.0,0.0,0.0,2.5050502378481054,2.3871948627577098,6.7656992104335965,2.4938472047591267
67,67,1.0,0.0,0.0,1.976041179349729,7.836552523383718,6.007891607393784,1.7867649758943738
