,0,1,2,3,4,5,6,7
0,0,1.0,0.0,0.0,8.532286821808054,4.569749789403868,3.4829024445165957,8.372027994141261
1,1,1.0,0.0,0.0,2.164651933240538,1.2527718856985182,6.0542581300407345,2.1439412409604794
2,2,1.0,0.0,0.0,5.8102686680531415,2.5313381607687466,7.43167058213031,5.829994773357441
3,3,1.0,0.0,0.0,0.124765105529141,7.921002109469949,6.988018781226301,0.15403332194608438
4,4,1.0,0.0,0.0,5.491478981683551,1.4176636192784398,6.135319755575365,5.337156905872772
5,5,1.0,0.0,0.0,5.7073826408876185,6.129933157775364,8.911460946747049,5.8195212987112
6,6,1.0,0.0,0.0,1.3381194058626134,4.848682546508057,5.45910836637026,1.2510053399011483
7,7,1.0,0.0,0.0,1.8094444412703004,1.7879590919484478,4.283000534590187,2.0158712138915926
8,8,1.0,0.0,0.0,3.942452614021347,0.5333452996798449,5.084207418622161,3.933148053178217
9,9,1.0,0.0,0.0,7.932706007118545,5.33254608195973,5.342024543042317,7.924919075463824
10,10,1.0,0.0,0.0,4.74452322023318,7.281410552782528,3.883416267681228,4.677568413732931
11,11,1.0,0.0,0.0,1.76468561189159,1.8796948705471084,5.739425056620259,1.5557045824749118
12,12,1.0,0.0,0.0,0.7275170532676256,3.7783200503234604,2.292982116492678,0.6070527530433001
13,13,1.0,0.0,0.0,5.694711118584862,9.063248513274369,2.1331068277181675,5.657380358847941
14,14,1.0,0.0,0.0,1.3805982989913546,5.130436503162875,7.105950199608209,1.2865885108320096
15,15,1.0,0.0,0.0,0.15760285509248462,0.2957605773851446,7.586733346526034,0.10605434637962367
16,16,1.0,0.0,0.0,7.750527597800621,6.202716241324756,9.79887715682403,7.768827458320312
17,17,1.0,0.0,0.0,8.2891000463751,8.862160757424508,4.698780477973297,8.352988104634534
18,18,1.0,0.0,0.0,1.2135973954563184,4.694745783765125,0.9955164115506387,1.0444462670086063
19,19,1.0,0.0,0.0,2.039735612112963,6.650670537922702,9.865199788820568,2.177193538617053
20,20,1.0,0.0,0.0,0.1942476088765943,5.2774154433355385,1.4812415442911508,0.037601905945517655
21,21,1.0,0.0,0.0,7.446320235532102,7.331733078099438,4.309159822249709,7.461037336474388
22,22,1.0,0.0,0.0,4.819372162232676,6.950622147688149,8.38381734958327,4.892168593395055
23,23,1.0,0.0,0.0,9.82670838727861,9.1664915419535,6.267239012541264,9.985174889812805
24,24,1.0,0.0,0.0,4.272394492387496,9.769002033063323,2.845711647643332,4.186468563637446
25,25,1.0,0.0,0.0,4.842983437850857,9.050599685378488,1.535504258438526,4.9307211155920685
26,26,1.0,0.0,0.0,2.229131012635696,2.3602893194965135,1.3106036948199018,2.1329239240855657
27,27,1.0,0.0,0.0,6.751766858228234,4.42304107981972,6.522987671886598,6.632498591459658
28,28,1.0,0.0,0.0,8.903656520864873,6.510872436833772,4.184662606477799,9.050198369562976
29,29,1.0,0.0,0.0,5.18141061615832,0.9795107932296199,5.369765187490017,5.134301757463758
30,30,1.0,0.0,0.0,9.713263884020343,0.7119212262124408,5.053191931954491,9.768238750445432
31,31,1.0,0.0,0.0,7.808268690050141,2.2900161689965692,5.516109348035432,7.740145518580735
32,32,1.0,0.0,0.0,4.260601360757191,0.6980703709637126,9.879660853861363,4.170055402991188
33,33,1.0,0.0,0.0,3.5127392121671672,5.635978392270352,6.246311924130152,3.676443218981091
34,34,1.0,0.0,0.0,0.44837508288680605,0.16799397530012583,3.2397439200351985,0.5346641448207246
35,35,1.0,0.0,0.0,7.289241748154447,6.037218875005892,4.385408436401196,7.3348645104604415
36,36,1.0,0.0,0.0,1.5952767451128302,9.996213431688034,4.36726538989054,1.5922703034236918
37,37,1.0,0.0,0.0,5.629821731055669,8.7722621748407,0.8046646806662339,5.717373462204357
38,38,1.0,0.0,0.0,7.82944349605703,2.110168261895078,1.787143469189132,7.839016366832485
39,39,1.0,0.0,0.0,5.18125264748202,6.888355077034492,9.270913683440739,5.226191551316887
40,40,1.0,0.0,0.0,5.956062633236304,0.12985808253215492,9.129232569085115,5.960418411324203
41,41,1.0,0.0,0.0,3.9197829961662367,0.42672778290689384,9.03855687398649,3.9067602068797482
42,42,1.0,0.0,0.0,2.7732395541715418,6.117154828140757,0.6174588142482518,2.7096571883551763
43,43,1.0,0.0,0.0,9.430411120623027,2.8454891478105306,3.7481701613701333,9.477745828042357
44,44,1.0,0.0,0.0,9.573164307839727,7.823136489458635,9.86806085741999,9.57159895370453
45,45,1.0,0.0,0.0,8.226890930658113,4.968624053955843,6.590102441426767,8.22626422202367
46,46,1.0,0.0,0.0,4.136082821292115,7.015261264870788,5.168185966151249,4.225710553788089
47,47,1.0,0.0,0.0,0.5075349291190312,3.8480145749224812,3.1704411019090797,0.40551594851319894
48,48,1.0,0.0,0.0,3.038043130819399,3.3549619755606273,7.605093816271712,2.8301172708717264
49,49,1.0,0.0,0.0,7.521593167222507,4.054264975414446,5.301522038486651,7.464426463831643
50,50,1.0,0.0,0.0,7.448908891765523,8.113493904583851,9.428003745336978,7.448650473355924
51,51,1.0,0.0,0.0,8.198092485994383,2.376952987163543,9.047681843311999,8.338469443961285
52,52,1.0,0.0,0.0,2.722037650678927,9.384780748236611,7.573578739773009,2.788844749083845
53,53,1.0,0.0,0.0,1.9390367336556735,7.65613181254793,1.635006545931631,1.8963838112207843
54,54,1.0,0.0,0.0,4.953870134284797,1.6523709406247455,7.446289176390191,4.982521308364209
55,55,1.0,0.0,0.0,6.390400755483505,2.4534449914443943,3.8238613544857767,6.278860602018467
56,56,1.0,0.0,0.0,1.249825788344333,4.268312162575282,7.2163778557139,1.1520050471710428
57,57,1.0,0.0,0.0,8.772354846537041,4.922919078275667,7.52208455433331,8.8291999346017
58,58,1.0,0.0,0.0,9.82075407786279,9.012292680518485,9.446977873712601,9.743637975365218
59,59,1.0,0.0,0.0,5.805832022871201,0.17601337792779503,8.129789241995358,6.045564052565054
60,60,1.0,0.0,0.0,8.711320782471656,2.750039951338108,3.815793656807056,8.657524475712108
61,61,1.0,0.0,0.0,6.874632893267024,3.681963248073181,9.242659235731603,6.82283089334463
62,62,1.0,0.0,0.0,1.2831701095664516,0.8956035139075891,7.417644984657439,1.3130421245023554
63,63,1.0,0.0,0.0,0.07873612061302437,8.32623094437606,0.2102932827871451,0.04648221497904037
64,64,1.0,0.0,0.0,2.1479323513294335,8.257679441954973,9.516834073227532,2.121126087713651
65,65,1.0,0.0,0.0,1.359541585107188,0.9030794932003294,6.971287156800425,1.4402254348933352
66,66,1.0,0.0,0.0,5.938074033999147,5.474146067701061,3.6221176408997833,6.018356112492133
67,67,1.0,0.0,0.0,2.2982735770675253,2.60269976601309,1.840546517251247,2.4349922551233
68,68,1.0,0.0,0.0,3.3842513976234545,8.203222685330045,4.806579098375745,3.368392935538018
69,69,1.0,0.0,0.0,1.171305257692774,2.507781317607801,9.444314418104224,1.0790596909553205
70,70,1.0,0.0,0.0,2.8407712479338363,6.346214762354574,0.8849415790223614,2.8552882865242104
71,71,1.0,0.0,0.0,3.747503910255933,1.3273056335948108,4.677013209213589,3.833392385130106
72,72,1.0,0.0,0.0,2.166215960228647,4.363879332610749,7.085930417380571,1.9029082582437267
73,73,1.0,0.0,0.0,7.733868061885528,1.357441013536037,1.9677552090812622,7.66542915810699
74,74,1.0,0.0,0.0,8.073108242346272,5.2435090398810225,9.44539212960901,8.190650073278134
75,75,1.0,0.0,0.0,2.0446891285684576,7.779363057694127,9.909850049882676,2.071450300705244
76,76,1.0,0.0,0.0,2.2428699792591287,3.3407309326137624,1.7113850613599801,2.3283986876773706
