,0,1,2,3,4,5,6,7
0,0,1.0,0.0,0.0,3.311056131118739,6.802299900886818,6.705232969060802,3.214229635930486
1,1,1.0,0.0,0.0,4.1359671020095785,7.9878239941071065,0.7706041496337701,4.213965044982944
2,2,1.0,0.0,0.0,8.711673410462744,1.6077329340839341,7.28974225350256,8.708211629804321
3,3,1.0,0.0,0.0,3.193085553384699,9.191945869173233,4.1708296169749985,3.264703025859907
4,4,1.0,0.0,0.0,3.154441571241362,2.9890265431909846,0.4525089377120106,2.8938103833521778
5,5,1.0,0.0,0.0,5.539103513681422,6.485181453766113,7.876551643720022,5.340609455498816
6,6,1.0,0.0,0.0,5.816456108849718,2.746411627266169,6.044799095790322,5.877689154350558
7,7,1.0,0.0,0.0,1.9582755570296895,0.1312510393604216,0.6328515691223002,1.9726716041440864
8,8,1.0,0.0,0.0,9.206233734131704,1.1876096824358062,9.819652025865642,9.268053848503428
9,9,1.0,0.0,0.0,7.673692167974896,1.8393722327117712,9.71728323183773,7.664593075172956
10,10,1.0,0.0,0.0,3.3559652008904264,8.470755280260171,5.321333069338135,3.583045028489182
11,11,1.0,0.0,0.0,2.476313548523068,3.885139361773727,3.5643759472384904,2.638615761720856
12,12,1.0,0.0,0.0,3.4834995197293885,9.86170874748925,9.366343902397794,3.58759023453094
13,13,1.0,0.0,0.0,7.906879572181032,5.266546655510075,8.651160437944256,7.837854185483652
14,14,1.0,0.0,0.0,5.955733940069766,5.496964694639685,8.943785468585832,6.0977165658687795
15,15,1.0,0.0,0.0,7.960972086352748,4.394831015867728,3.34139138512785,8.046683965512651
16,16,1.0,0.0,0.0,8.313918493261369,9.122183414788665,7.9367833094238405,8.201361472212767
17,17,1.0,0.0,0.0,2.865547621851009,5.693895535947475,9.601944728603394,2.9378033787632174
18,18,1.0,0.0,0.0,8.653804699996925,7.2602241047773415,2.9091731858024317,8.507137944573714
19,19,1.0,0.0,0.0,0.5052597128202219,8.47405451672602,6.415004242622833,0.5931010332408996
20,20,1.0,0.0,0.0,4.627960768733455,5.039650925297598,6.552443088661255,4.688923246376061
21,21,1.0,0.0,0.0,7.700676619298403,5.664657936275886,9.31357373581723,7.5590541055785
22,22,1.0,0.0,0.0,1.1911545705132742,7.206265970486242,5.9390110815878625,1.0751041223174433
23,23,1.0,0.0,0.0,3.543200970516743,6.2943811330770565,7.846603270203149,3.4289246424453976
24,24,1.0,0.0,0.0,4.004779534640032,4.091349398933546,4.389509751090598,3.7606285252817266
25,25,1.0,0.0,0.0,3.0623903829479104,0.6964322741136797,6.912443195527652,3.074604335476424
26,26,1.0,0.0,0.0,3.98903087585364,5.012931650491286,0.38881547372851877,3.9032458161247847
