3.326238,2.22711,9.096178,3.266082,3.543025,0.8420841,0.3030229,0.007270144
4.812574,9.407398,7.217504,4.799232,6.681278,0.8622857,0.264079,0.006657399
8.788514,0.9207126,4.731013,8.96366,7.982175,0.880987,0.2290908,0.005673524
5.570953,7.362288,1.860311,5.624754,6.4533,0.8992,0.1943153,0.005163234
0.558878,3.093457,0.7411168,0.6577999,1.023328,0.915076,0.1635512,0.004238018
9.515015,6.776984,9.728466,9.782284,9.802904,0.9308797,0.1350057,0.003798421
8.393245,1.54045,6.815408,8.3761,8.129795,0.9470454,0.10374,0.003127414
2.259717,8.177388,0.3008339,2.223002,2.795668,0.9618751,0.07567567,0.0023616
9.41591,6.634925,3.277646,9.361975,9.532579,0.9707343,0.05885671,0.001690108
6.137757,0.2192273,6.048166,6.025899,6.031595,0.9804288,0.04003025,0.0008228202
1.55802,7.101802,8.552773,1.489492,1.703588,0.9896439,0.0230866,0.0001552944
4.111036,9.724877,8.235493,4.140348,4.211355,0.9951072,0.01263381,-0.0003139175
8.376895,0.590236,8.124491,8.186728,8.363133,0.9983467,0.006991459,-0.0004678961
2.213741,9.451118,5.225483,2.070112,2.149679,1.006381,-0.007671446,-0.0006217835
0.6898648,0.02177579,9.696635,0.7326595,0.6903707,1.008814,-0.01155074,-0.0005931632
8.496794,1.792412,2.430621,8.640514,8.561861,1.011239,-0.01623843,-0.0007066589
3.083324,6.285958,5.035945,2.984116,3.013029,1.011193,-0.01586604,-0.0006912171
5.89723,6.86364,0.4515721,5.927001,5.87375,1.008961,-0.01152225,-0.0008261627
4.970596,8.672505,8.412292,4.902206,4.895756,1.009936,-0.01386458,-0.0007147823
4.585971,7.946689,0.8176224,4.48623,4.498116,1.011904,-0.01781671,-0.0008362068
4.065896,0.1226302,5.156717,4.208698,4.113597,1.013319,-0.02024226,-0.0008447234
8.813079,5.791184,4.372914,8.894722,8.815535,1.010507,-0.01505686,-0.0009311693
3.668355,5.264999,2.749262,3.650577,3.629016,1.009201,-0.01332624,-0.001164232
3.309595,6.9436,9.123723,3.197351,3.222479,1.010099,-0.01559784,-0.001105788
8.948498,7.538501,0.8144544,8.906616,8.928201,1.007101,-0.01098465,-0.0009547757
9.011312,9.980606,3.469453,9.000835,9.000937,1.002366,-0.002845391,-0.0007699983
9.17025,0.04541511,9.828815,9.100961,9.136533,0.9972948,0.006615393,-0.0007526338
9.700274,3.726008,2.793865,9.642018,9.690516,0.9968495,0.006083811,-0.0006673875
8.776666,9.762352,2.586469,8.785697,8.791737,0.9986832,0.002917617,-0.0006590173
2.043613,3.337775,1.797658,2.029648,2.04081,1.000705,-0.001070254,-0.0006587632
7.506521,2.497114,3.21774,7.567311,7.512494,1.001878,-0.002847247,-0.0007188001
2.299944,5.323462,3.569911,2.315041,2.298476,1.00052,-0.0001127682,-0.0008478842
8.96803,9.196923,6.270975,8.913965,8.954523,1.001753,-0.002107929,-0.0005997892
5.549456,4.439819,8.188524,5.638644,5.553759,0.99788,0.004421631,-0.0006109852
8.467679,9.890292,3.350101,8.473962,8.490128,0.9977052,0.004678543,-0.001037509
1.544935,9.120038,4.529904,1.604252,1.618586,0.995407,0.009380517,-0.001558587
6.639619,1.245531,2.22315,6.518762,6.593734,0.9898836,0.01976147,-0.001632066
5.89276,9.185012,1.326833,6.056683,6.029281,0.9892651,0.02195412,-0.001960563
5.223036,5.064844,8.477098,5.228727,5.251787,0.9915569,0.01800314,-0.002495951
6.021504,2.717713,2.872002,5.903754,6.01458,0.9933015,0.01584831,-0.002861555
4.753024,2.543855,3.89433,4.708819,4.749886,0.9958279,0.01162392,-0.003291512
6.201189,5.24516,8.437463,6.312873,6.20256,0.9980494,0.008588487,-0.00370527
2.536119,9.178318,5.525618,2.489707,2.506772,1.003558,-0.00134865,-0.004534836
6.432052,8.358729,5.416854,6.259018,6.383381,1.008044,-0.008946914,-0.005245589
0.6696402,0.5675619,4.348945,0.5662848,0.6469187,1.004797,-0.0003017326,-0.005752638
8.5832,8.147094,9.789739,8.794741,8.597507,1.001322,0.008087567,-0.006255205
4.475238,2.03491,3.082413,4.622066,4.477173,1.004611,0.001981348,-0.006811913
1.611893,3.895588,2.590486,1.557027,1.595029,1.006601,-0.002608536,-0.007936856
1.480228,2.454948,4.425166,1.344318,1.446596,1.008666,-0.003735044,-0.008681837
1.331383,4.375457,5.757306,1.208246,1.28394,1.007281,-0.001803402,-0.009334663
7.364583,0.9712208,9.651419,7.24174,7.305554,1.003041,0.007220628,-0.009457961
7.432,9.282247,9.867215,7.557942,7.451868,1.001112,0.01151154,-0.00962563
9.923567,8.433689,8.387211,9.822099,9.917544,1.006531,0.00138453,-0.01047352
1.310668,4.608844,4.750038,1.11268,1.266283,1.008003,-0.0004923454,-0.0107851
4.330851,0.6613199,2.457963,4.293636,4.324741,1.003644,0.008636321,-0.01091533
8.764334,8.241906,2.230046,9.017666,8.881028,0.9990801,0.01770068,-0.01125769
5.606858,8.122309,6.755636,5.585597,5.658221,1.000559,0.01517432,-0.01121125
0.5450171,8.83659,6.68714,0.703036,0.6598113,0.9970291,0.02122223,-0.011024
6.055705,5.619065,9.953534,6.113399,6.044574,0.997748,0.02072804,-0.01121002
5.65178,4.520971,4.916983,5.546775,5.666654,1.001092,0.01444594,-0.01144797
9.234659,3.004266,5.55315,9.167856,9.226538,1.001615,0.01343759,-0.01171729
0.8578391,2.675732,9.338033,0.6193043,0.7782353,1.003639,0.01062827,-0.01197662
7.291413,9.634934,2.119656,7.452316,7.432022,1.000683,0.01655056,-0.01159222
2.364969,4.171988,9.498772,2.399979,2.336121,0.9992803,0.01857294,-0.01080832
9.914166,9.003468,1.958646,10.04393,10.03409,1.001952,0.01318604,-0.01068126
9.057224,8.790172,5.544379,9.100634,9.109793,1.005439,0.007363917,-0.01069907
5.276762,0.4565541,4.116213,5.27653,5.274324,1.007751,0.002221036,-0.01039009
7.416948,6.784772,9.891455,7.314777,7.372571,1.010146,-0.003247906,-0.01020488
1.033175,5.337833,2.122973,1.069869,1.014111,1.009545,-0.001526336,-0.009831056
5.397639,1.4659,6.251516,5.538645,5.398814,1.014236,-0.01035316,-0.009453928
5.248347,8.989293,7.179639,5.183036,5.15529,1.014718,-0.01147991,-0.0095274
4.901405,6.648821,2.414659,4.776627,4.844706,1.018358,-0.01863937,-0.009618697
4.063428,9.181062,0.600197,3.959837,3.98311,1.016556,-0.01573196,-0.009346988
5.900286,6.695205,6.710752,5.927424,5.864779,1.012222,-0.006889359,-0.009576719
4.551136,6.80405,3.394691,4.532391,4.522413,1.013204,-0.008804807,-0.009462386
2.187706,9.840451,1.958718,2.07849,2.095291,1.01447,-0.01065302,-0.009734035
1.64517,6.773313,6.777447,1.562333,1.541108,1.013912,-0.009102593,-0.0098857
3.719386,3.305129,8.38044,3.573346,3.65286,1.015001,-0.01091785,-0.01001357
3.58664,2.592965,6.865291,3.647139,3.542646,1.0143,-0.01069002,-0.009862849
4.870111,4.864268,8.568387,4.703667,4.795549,1.015312,-0.0126445,-0.01033894
7.952575,7.848141,6.090508,7.907678,7.931823,1.013342,-0.008462577,-0.01003825
6.798565,8.958613,0.9822584,6.813433,6.831892,1.011083,-0.003681933,-0.009897309
6.187313,5.583056,8.454595,6.047341,6.164581,1.007742,0.002124042,-0.009767745
